abcd count        RA           Dec   redshift  unW1_RA    unW1_Dec     unW2_RA    unW2_Dec     unW1_mag unW1_magerr    unW1_snr     unW2_mag unW2_magerr    unW2_snr idx_w1 idx_w2    sep_w1         sep_w2
A, 131  127.38320800   41.29455550   6.77    127.38301    41.29456   127.38311    41.29451     17.24597     0.06094    17.32095     16.60337     0.12827     7.97437  108  95       0.698698       0.390718 
A, 132  127.38791660   25.11266666   5.35    127.38782    25.11269   127.38794    25.11274     16.70655     0.04168    25.55199     15.86109     0.07576    13.83625  109  96       0.372380       0.258794 
A, 133  128.32358330   27.44138888   5.02    128.32361    27.44151   128.32371    27.44125     17.10907     0.05806    18.20589     16.63456     0.14658     6.91813  110  97       0.448665       0.663085 
D, 134  128.50366670    2.19636110   6.15    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900  113 100    5221.243813    5221.179957 
A, 135  128.85733330   32.29794444   5.89    128.85681    32.29743   128.85734    32.29853     18.02119     0.12572     8.14570     16.85015     0.17055     5.87918  111  98       2.659939       2.122531 
A, 136  128.97651322    5.63140460   5.07    128.97651     5.63143   128.97644     5.63157     16.40483     0.03025    35.38993     15.74002     0.06399    16.47346  112  99       0.110354       0.663869 
A, 137  129.18276650    0.91479339   5.81    129.18273     0.91481   129.18271     0.91482     15.26772     0.01201    89.90349     14.43447     0.02066    52.04188  113 100       0.151872       0.234427 
A, 138  129.40766600   49.48344440   6.71    129.40739    49.48337   129.40737    49.48344     17.25428     0.06108    17.28172     16.00401     0.07429    14.11972  114 101       1.013926       1.062439 
A, 139  129.94533300   39.00319440   6.91    129.94530    39.00317   129.94549    39.00311     16.42104     0.03124    34.25809     15.69844     0.06092    17.32706  115 102       0.147999       0.633728 
A, 140  129.98065000    0.26505830   5.84    129.98076     0.26513   129.98011     0.26457     17.60693     0.08664    12.03830     16.92082     0.16961     5.91447  116 103       0.476069       2.625130 
A, 141  130.14626150   56.40561756   5.84    130.14654    56.40568   130.14632    56.40546     16.81725     0.04223    25.21090     16.19386     0.08520    12.25061  117 104       1.042905       0.584529 
A, 142  130.33132310   29.08459657   5.98    130.33148    29.08452   130.33135    29.08446     17.18664     0.06499    16.21004     16.40108     0.11995     8.56058  118 105       0.617090       0.495598 
A, 143  130.62263840   12.31405085   6.07    130.62278    12.31422   130.62269    12.31418     16.33511     0.02917    36.72632     15.74724     0.06699    15.71243  119 106       0.771964       0.508608 
D, 144  131.03587500   -1.53791670   6.18    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900  116 103    7520.666153    7520.139862 
D, 145  131.13166660   -0.88183333   6.25    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900  116 103    5849.416871    5849.685274 
A, 146  131.61600383    8.01436554   5.00    131.61604     8.01444   131.61624     8.01457     16.90376     0.04708    22.56589     16.38646     0.10982     9.39519  120 107       0.309032       1.117031 
A, 147  132.61733330   -5.10191670   5.36    132.61693    -5.10217   132.61710    -5.10256     17.43821     0.07606    13.77991     16.33710     0.10255    10.09495  121 108       1.720618       2.479608 
A, 148  132.70102550   32.77998310   5.87    132.70094    32.77991   132.70115    32.77994     16.70276     0.03863    27.60550     15.96981     0.07747    13.52104  122 109       0.394614       0.462714 
D, 149  133.45350000    1.65305555   6.01    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900  124 103    7106.652672   13466.286992 
