# na	desig	ra	dec	redshift	Z	errZ	Y	errY	J	errJ	H	errH	K	errK	unW1mag	unW1err	unW1snr	unW2mag	unW2err	unW2snr	w3mpro	w3sig	w3snr	w4mpro	w4sig	w4snr
SHELLQs	J1425-0015	216.32383333	-0.26136111	6.17999982834	22.8933162575	0.224148854613	23.9997049642	0.8578100787671784	23.266638231	0.524550708521891	22.9967740308	0.7585031742658008	21.9767079443	0.3248928098093857	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J1427+3522	216.87370833	35.36916111	5.53000020981	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.7209873199	0.322058916092	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.4088993073	0.0579011626542	18.2559986115	16.5303344727	0.0989168137312	10.4838514328	12.954000473	0.536000013351	2.0	9.27999973297	-999999488.0	-999999488.0
FIRST	J1427+3312	216.91079	33.211666	6.11999988556	-999999500.0	-999999500.0	21.1300411386	0.0387812852859	20.7129440012	0.304027140141	-999999500.0	-999999500.0	19.9348354578	0.0199895817786	16.67918396	0.0310343317688	34.4874000549	15.829457283	0.0543760508299	19.4713554382	12.6000003815	-999999488.0	0.600000023842	9.28800010681	-999999488.0	0.300000011921
PSO	J217.0891-16.0453	217.0891328	-16.04536083	6.14979982376	-999999500.0	-999999500.0	20.0202732086	0.078638099134	19.7140579224	0.0601166337729	19.7292175293	0.0788701549172	19.3744544983	0.0923098698258	16.4216365814	0.033031180501	32.3726043701	15.7664861679	0.0693174749613	15.1685600281	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J1429-0104	217.26283333	-1.07872222	6.80000019073	-999999500.0	-999999488.0	26.47523209	12.23311783894135	-999999500.0	-999999500.0	24.1948593524	2.368482550404448	23.0498890832	1.0729975597905508	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J1429-0002	217.33425	-0.03538889	6.03999996185	23.2887744789	0.374098718166	22.7550459422	0.3524219995626001	22.926091567	0.4236072219428191	23.0697611814	0.932781139275804	22.3402628035	0.5016719661171086	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	12.2670001984	-999999488.0	1.20000004768	9.27299976349	-999999488.0	0.10000000149
SDSS	J1429+3304	217.40820833	33.07116666	5.38999986649	-999999500.0	-999999500.0	20.6559829874	0.0322776399553	20.7424144449	0.258023828268	-999999500.0	-999999500.0	20.4507255793	0.0350167118013	17.8865394592	0.0865144357085	12.0564079285	16.8511371613	0.129104048014	7.91968584061	12.4390001297	-999999488.0	1.10000002384	9.49499988556	-999999488.0	-999999488.0
CFHQS	J1429+5447	217.46737	54.788249	6.18310022354	-999999500.0	-999999500.0	20.8018684387	0.0567189529538	20.7089519501	0.0702730119228	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.3456478119	0.0466595292091	22.7729129791	16.8492393494	0.110336653888	9.34867763519	12.656999588	-999999488.0	0.699999988079	9.44699954987	-999999488.0	-999999488.0
PSO	J217.9185-07.4120	217.9185333	-7.41207447	6.13999986649	-999999500.0	-999999500.0	20.3259334564	0.115956798196	19.8515396118	0.0756737887859	19.8433017731	0.118480138481	19.8223190308	0.146333038807	17.2489299774	0.0651380121708	16.1732368469	16.3850193024	0.111470222473	9.24870300293	12.1300001144	-999999488.0	1.79999995232	8.83100032806	-999999488.0	0.800000011921
SDSS	J1436+2132	219.02084569	21.54423663	5.21999979019	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.4539527893	0.0784243047237	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.5218257904	0.0285090785474	37.5860328674	15.9370689392	0.0627987980843	16.7939548492	12.3979997635	-999999488.0	1.29999995232	8.76599979401	-999999488.0	1.29999995232
SDSS	J1436+5007	219.0489157	50.11865442	5.84999990463	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.8894824982	0.1463830024	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.1990833282	0.0431138426065	24.6863250732	16.6264324188	0.0962319895625	10.7898683548	12.9160003662	-999999488.0	0.20000000298	9.09099960327	-999999488.0	0.5
SDSS	J1437+2323	219.4659379	23.3870416	5.30499982834	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.3044242859	0.0636286661029	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.0478782654	0.0194784067571	55.2420921326	15.0464143753	0.0294408798218	36.3807945251	12.4010000229	-999999488.0	1.89999997616	9.53299999237	-999999488.0	-999999488.0
MMT	J1437+5151	219.48558333	51.85419444	5.17000007629	-999999500.0	-999999500.0	22.3255691528	0.183435410261	22.1949329376	0.166659101844	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J1440-0107	220.00541666	-1.11727778	6.13000011444	-999999500.0	-999999488.0	23.048062579	0.4079413672578775	25.5851641138	3.872499719003169	23.6099306033	1.0526177049927672	22.3882599682	0.4532913691452177	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J1443+3623	220.96111436	36.3875378	5.11999988556	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.9702854156	0.0559009127319	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.8478717804	0.0156797803938	68.7454833984	14.9894618988	0.025966566056	41.3149452209	11.1890001297	0.0960000008345	11.3000001907	8.69900035858	0.263999998569	4.09999990463
CFHQS	J1509-1749	227.42408	-17.824111	6.12249994278	-999999500.0	-999999500.0	19.7951583862	0.0427833013237	19.7458000183	0.0513368584216	-999999500.0	-999999500.0	19.4864845276	0.0930323824286	-999999488.0	-999999488.0	-999999488.0	15.9738998413	0.0917409732938	11.3418502808	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J1510+5148	227.64705421	51.81141544	5.05999994278	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.4904727936	0.0804210603237	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.2493095398	0.0187450088561	57.4229736328	15.6240701675	0.0382780879736	27.8673706055	12.7760000229	0.340999990702	3.20000004768	9.54599952698	-999999488.0	0.300000011921
SUVAW	J1513+0854	228.41516666	8.90180555	5.46999979019	-999999500.0	-999999500.0	19.8672657013	0.067321613431	19.9700222015	0.0588526129723	19.7817707062	0.0779250413179	19.7598018646	0.103203706443	17.2782707214	0.0571461208165	18.5036945343	16.6537685394	0.123073376715	8.33130550385	12.5579996109	-999999488.0	1.20000004768	9.04199981689	-999999488.0	0.5
PSO	J228.6871+21.2388	228.6871163	21.23882642	5.92000007629	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.517988205	0.230678856373	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.1485443115	0.0512509085238	20.6886310577	16.3334617615	0.0881374552846	11.8254413605	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDWISE	J1523+5916	230.7620833	59.2758444	5.11000013351	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.121799469	0.071293272078	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.3463668823	0.0217106491327	49.5109558105	15.3610782623	0.0295606702566	36.2314033508	12.1040000916	0.182999998331	5.90000009537	8.99100017548	0.286000013351	3.79999995232
SDSS	J1523+3347	230.94041905	33.79995642	5.32999992371	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.8959312439	0.110806949437	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.8000946045	0.0320117250085	33.4192886353	15.7436580658	0.0461405292153	23.0345935822	12.7600002289	-999999488.0	0.899999976158	9.24499988556	-999999488.0	0.699999988079
SDSS	J1524+0816	231.01708333	8.27758333	5.07999992371	-999999500.0	-999999500.0	20.6953430176	0.172155380249	20.5257091522	0.121460840106	20.3513965607	0.180606678128	20.1449279785	0.0755004510283	17.4204235077	0.0672290250659	15.6549634933	16.5353164673	0.114162527025	9.01920127869	12.3479995728	-999999488.0	1.29999995232	9.0	-999999488.0	1.20000004768
PSO	J231.6576-20.8335	231.65767083	-20.83351667	6.58640003204	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.5995807648	0.0768835172057	-999999500.0	-999999500.0	19.5320701599	0.127754166722	16.9287662506	0.0543877482414	19.4670448303	16.28099823	0.111141726375	9.27746772766	12.234000206	-999999488.0	0.20000000298	8.9420003891	-999999488.0	-999999488.0
SUVAW	J1527+0641	231.80358333	6.68941666	5.57000017166	-999999500.0	-999999500.0	19.8454399109	0.0757191926241	19.6073722839	0.0481452867389	19.4834747314	0.0781385824084	19.5518627167	0.0952681824565	16.8471260071	0.0408418290317	26.0870227814	16.216583252	0.0868845134974	12.0029754639	12.8199996948	0.405999988317	2.70000004768	9.21599960327	-999999488.0	0.40000000596
SDSS	J1534+1327	233.74898973	13.45039414	5.04400014877	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.6220817566	0.222257450223	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.0397453308	0.0200560521334	53.6367530823	15.3071260452	0.0377018079162	28.3008670807	12.8020000458	0.405999988317	2.70000004768	9.36200046539	0.483000010252	2.20000004768
PSO	J235.9450+17.0079	235.9450668	17.00790591	5.82000017166	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.0319976807	0.137050360441	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.9465904236	0.0429513715208	24.7815284729	16.3827495575	0.0964392647147	10.7656412125	12.3509998322	0.314999997616	3.5	8.96500015259	-999999488.0	1.0
SHELLQs	J1545+4232	236.2734167	42.5365556	6.5	-999999500.0	-999999500.0	-999999500.0	-999999500.0	22.6594543457	1.050319314	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J236.2912+16.6088	236.2912415	16.60886345	5.82000017166	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.4240150452	0.176764011383	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.9634838104	0.0471675060689	22.522359848	-999999488.0	-999999488.0	-999999488.0	12.170999527	-999999488.0	1.5	8.61299991608	-999999488.0	1.29999995232
SDSS	J1545+6028	236.467041	60.47332022	5.78000020981	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.0143013	0.0143207749352	75.3162384033	15.152130127	0.0233099032193	46.0802230835	12.3129997253	0.231000006199	4.69999980927	9.40600013733	0.435000002384	2.5
SHELLQs	J1550+4318	237.503875	43.3007778	5.84000015259	-999999500.0	-999999500.0	-999999500.0	-999999500.0	24.6543941498	9.98225975037	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J238.8510-06.8976	238.8510335	-6.89766289	5.80999994278	-999999500.0	-999999500.0	20.210308075	0.148923203349	20.4204788208	0.240832045674	20.5136470795	0.468240708113	20.7028427124	0.472852945328	17.4807071686	0.0788847506046	13.2696342468	-999999488.0	-999999488.0	-999999488.0	11.8240003586	-999999488.0	0.699999988079	8.29199981689	-999999488.0	1.29999995232
PSO	J239.7124-07.4026	239.7124609	-7.40266413	6.11000013351	-999999500.0	-999999500.0	19.5571498871	0.074495896697	19.3742790222	0.0725824534893	19.2559490204	0.0989550501108	18.9820079803	0.0910265147686	16.272108078	0.0292240679264	36.65442276	15.369764328	0.0490101054311	21.657087326	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
DELS	J1559+2212	239.787875	22.20400833	6.07000017166	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.7762298584	0.244077786803	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.0973300934	0.0469969660044	22.6058864594	16.342546463	0.0885797441006	11.7639608383	12.2700004578	-999999488.0	1.5	8.84700012207	-999999488.0	1.10000002384
SDWISE	J1601-1828	240.2964999	-18.4764111	5.05999994278	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.0822353325	0.0616815052927	18.722089819	0.0595181658864	18.6020877255	0.02120013232684214	15.6059570312	0.0190802942961	56.4050865173	15.0718383789	0.0419602505863	25.3785915375	11.6529998779	0.252000004053	4.30000019073	8.50500011444	0.456999987364	2.40000009537
SDSS	J1602+4228	240.7249088	42.47359515	6.09000015259	-999999500.0	-999999500.0	19.648733139	0.0659541264176	19.532125473	0.0603265166283	19.1505317688	0.0608700588346	18.9492492676	0.0627244487405	16.0354652405	0.0165021941066	65.2948532104	15.2544975281	0.0293465293944	36.499332428	12.3699998856	0.256000012159	4.19999980927	9.34599971771	-999999488.0	0.699999988079
ELAIS	1091000446	240.9544583	55.17563889	6.03999996185	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999500.0	-999999500.0	24.2919692993	0.718082666397	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
ULAS	J1609+3041	242.4052913	30.69660519	6.13999986649	-999999500.0	-999999500.0	20.6696796417	0.118080332875	20.4884300232	0.0962567552924	20.166677475	0.189674571157	20.099527359	0.227576389909	17.6417827606	0.0707933604717	14.8421325684	17.0437068939	0.151883110404	6.66015052795	12.4619998932	-999999488.0	0.699999988079	9.25699996948	-999999488.0	-999999488.0
PSO	J242.4397-12.9816	242.43971	-12.98169708	5.82999992371	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.7069034576	0.09403000772	-999999500.0	-999999500.0	19.4635562897	0.256055742502	16.568983078	0.0389189980924	27.4003105164	16.2191677094	0.104926742613	9.85561752319	11.8669996262	0.324000000954	3.40000009537	8.25199985504	-999999488.0	1.5
SDSS	J1610+4117	242.56966544	41.29827146	5.00500011444	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.9089717865	0.123333878815	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.5833015442	0.0255177281797	42.0501670837	16.0676784515	0.0582426078618	18.1460800171	12.6339998245	-999999488.0	1.60000002384	9.45499992371	-999999488.0	0.800000011921
SDSS	J1614+4640	243.60470833	46.67470555	5.31300020218	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.5926589966	0.0860470682383	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.8191947937	0.0135864401236	79.4143218994	14.9767446518	0.0226256102324	47.488697052	12.9239997864	0.335000008345	3.20000004768	9.09399986267	-999999488.0	1.89999997616
SDSS	J1614+2059	243.696	20.98415833	5.09100008011	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.5332813263	0.0853024274111	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.7512874603	0.0342632718384	31.190618515	16.1572799683	0.0738781839609	14.2019643784	12.3389997482	0.381999999285	2.79999995232	9.00500011444	-999999488.0	-999999488.0
PSO	J245.0636-00.1978	245.0636766	-0.19786005	5.67999982834	-999999500.0	-999999500.0	20.9405841827	0.230140224099	21.0659980774	0.216122210026	21.955581665	0.746518075466	20.8146934509	0.382304370403	18.1202430725	0.125040724874	8.19265460968	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J1621+5155	245.25383	51.93022	5.71000003815	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.4460487366	0.0966244935989	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.6551303864	0.011423997581	94.5409545898	14.8260583878	0.0188475400209	57.1077690125	12.8879995346	0.316000014544	3.40000009537	9.52900028229	-999999488.0	0.300000011921
SDWISE	J1623+4705	245.8136666	47.0999722	5.13000011444	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.7378540039	0.0483557730913	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.5583715439	0.0112184174359	96.2819976807	14.8601770401	0.0203463472426	52.8641777039	11.4250001907	0.0960000008345	11.3000001907	8.95400047302	0.275999993086	3.90000009537
SDSS	J1623+3112	245.8825602	31.20014751	6.26000022888	-999999500.0	-999999500.0	20.431842804	0.0985120758414	19.7029495239	0.0543773584068	19.7118682861	0.0753445923328	19.5586032867	0.0685067996383	16.6611652374	0.0302268844098	35.4219245911	15.7432126999	0.048860643059	21.7248497009	12.5509996414	-999999488.0	0.699999988079	8.89500045776	-999999488.0	0.5
SDSS	J1626+2751	246.61042035	27.85902656	5.15999984741	-999999500.0	-999999500.0	18.476316452	0.0216988343745	18.2199478149	0.0149714136496	17.9386310577	0.0225563663989	17.843832016	0.0271498579532	14.9996109009	0.00858239270747	126.008049011	14.22448349	0.0145667623729	74.0360794067	11.9189996719	0.254999995232	4.30000019073	8.43700027466	-999999488.0	1.79999995232
SDSS	J1626+2858	246.62167	28.98266	5.04099988937	-999999500.0	-999999500.0	19.628370285	0.0454731918871	19.5151176453	0.0270449630916	19.3688468933	0.0145416492596	19.4676094055	0.0782846808434	16.6243076324	0.0293908715248	36.4436073303	15.9744930267	0.0589716359973	17.9156932831	12.3360004425	0.352999985218	3.09999990463	9.17700004578	-999999488.0	-999999488.0
PSO	J247.2970+24.1277	247.29706666	24.12770556	6.47599983215	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.4424800873	0.188175186515	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.6643161774	0.0306131299585	34.9686813354	15.9229288101	0.0571849234402	18.4908008575	12.281999588	0.395999997854	2.70000004768	8.57499980927	-999999488.0	0.899999976158
SDSS	J1630+4012	247.6412639	40.20269293	6.06500005722	-999999500.0	-999999500.0	20.7495422363	0.227703660727	20.4455299377	0.138912856579	20.3077850342	0.23822337389	20.13123703	0.214469432831	17.4598312378	0.0517447702587	20.486497879	16.9098072052	0.116915583611	8.79546737671	12.9079999924	-999999488.0	-999999488.0	9.3140001297	-999999488.0	-999999488.0
CFHQS	J1641+3755	250.3405347	37.92226289	6.04699993134	22.6930580139	1.09921634197	-999999500.0	-999999500.0	21.1404781342	0.260542601347	-999999488.0	-999999488.0	20.8350963593	0.369547665119	17.903345108	0.0752080529928	13.9422187805	17.2577018738	0.153264135122	6.59584331512	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDWISE	J1656+4541	254.1477499	45.6870972	5.34000015259	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.0213775635	0.0451231114566	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.2510948181	0.0177541915327	60.6552047729	15.5102300644	0.0320161245763	33.414691925	12.6859998703	0.38299998641	2.79999995232	9.04199981689	-999999488.0	1.10000002384
SDSS	J1659+2709	254.75883333	27.159775	5.31199979782	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.6843757629	0.0418787449598	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.906457901	0.0169236790389	63.6563987732	15.0571937561	0.0283695030957	37.7734069824	11.5360002518	0.158000007272	6.90000009537	8.88899993896	-999999488.0	1.20000004768
SDWISE	J1659+3239	254.962625	32.6579527	5.17000007629	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.605381012	0.0925725251436	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.3204669952	0.0219440609217	48.9790611267	15.6133060455	0.0420296043158	25.3358860016	12.123000145	-999999488.0	1.5	8.62100028992	-999999488.0	1.20000004768
PSO	J261.0364+19.0286	261.03642916	19.02864444	6.44000005722	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.8796653748	0.210977986455	20.3413543701	0.503828465939	20.2305259705	0.194804206491	17.6686172485	0.0777561590075	13.4693174362	17.1116962433	0.172195494175	5.81846570969	12.3540000916	-999999488.0	0.300000011921	8.95800018311	-999999488.0	-999999488.0
PSO	J267.0021+22.7812	267.00211	22.78121067	5.94999980927	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDWISE	J1752+5036	268.18375	50.6091805	5.01999998093	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.5378818512	0.0118502946571	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.1005401611	0.0078183375299	138.37171936	14.4327278137	0.0136284921318	79.1674957275	12.611000061	0.374000012875	2.90000009537	9.28800010681	0.437999993563	2.5
PSO	J293.0317+71.6523	293.031765	71.65233549	6.07999992371	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.9906787872	0.0310570970178	34.4617843628	16.2711219788	0.0592941120267	17.815574646	13.5909996033	-999999488.0	-999999488.0	9.6859998703	-999999488.0	0.20000000298
PSO	J308.0416-21.2339	308.0416401	-21.23397495	6.23409986496	-999999500.0	-999999500.0	20.3500891102	0.051296201887562266	20.193303019	0.06458699382049402	19.8692455807	0.186540812254	19.3385867136	0.05864704797950509	16.4979000092	0.0373708494008	28.5558986664	15.5974912643	0.062627159059	16.8413124084	12.4460000992	-999999488.0	-999999488.0	8.14700031281	-999999488.0	1.0
PSO	J308.4829-27.6485	308.48297	-27.6485	5.80000019073	-999999500.0	-999999500.0	19.6375141144	0.101256065071	19.7944698334	0.103950329125	19.7698326111	0.125951558352	19.6322803497	0.147125706077	16.8306617737	0.0490368306637	21.6449775696	15.8829307556	0.0774443000555	13.5255298615	11.888999939	-999999488.0	1.5	8.63199996948	-999999488.0	0.699999988079
SDSS	J2053+0047	313.3407	0.7852222	5.92000007629	-999999500.0	-999999500.0	21.5718059702	0.453270763159	20.8889074304	0.1407803246210042	20.355864287	0.13865407791403764	20.3058247222	0.12274706046454158	17.6130466461	0.083885230124	12.4495534897	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J2054-0005	313.52704	-0.0874444	6.03910017014	-999999500.0	-999999500.0	21.2245521708	0.326958417892	20.6112260393	0.08277582926173976	20.2244752968	0.08279907186395812	20.2742059814	0.10135894469858218	17.1784934998	0.0576330125332	18.343208313	16.4841308594	0.119017295539	8.63164138794	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
CFHQS	J2100-1715	315.22758	-17.256249	6.08120012283	-999999500.0	-999999500.0	23.3230075836	2.26513814926	21.16106987	0.412465393543	-999999500.0	-999999500.0	21.1043300629	0.681800544262	17.4391822815	0.0880704969168	11.8347940445	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J2118-0003	319.5530416	-0.0640833	5.46000003815	-999999500.0	-999999500.0	20.9623127146	0.282639592886	21.0192762482	0.09871585743395445	20.8887893113	0.12518128061525002	20.5785600287	0.059910177129836886	17.7416915894	0.0982279628515	10.5607709885	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J319.6040-10.9326	319.60403	-10.93262	5.90000009537	-999999500.0	-999999500.0	19.8405265808	0.0468833632767	19.891166687	0.0664485171437	-999999500.0	-999999500.0	19.8123569489	0.148782670498	16.2378311157	0.0302807595581	35.3580207825	15.4555978775	0.0552822351456	19.144115448	11.8879995346	-999999488.0	1.20000004768	8.76799964905	-999999488.0	-999999488.0
SDSS	J2119+1029	319.86799999	10.48516666	5.17999982834	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.0851898193	0.163007646799	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.0514278412	0.049270991236	21.5398197174	16.4598560333	0.107882015407	9.57238769531	12.0559997559	-999999488.0	1.20000004768	8.75599956512	-999999488.0	0.300000011921
SDSS	J2119-0040	319.96620833	-0.67225	5.86999988556	-999999500.0	-999999500.0	22.3621597452	0.940285563469	21.5243611113	0.13784998405774446	21.9796647177	0.31659702826555647	21.4042259853	0.1197881138625226	18.2131652832	0.14392118156	7.05500793457	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J320.8703-24.3604	320.87033	-24.3604	5.73000001907	-999999500.0	-999999500.0	20.2293815613	0.0640950202942	19.807056427	0.0645279958844	-999999500.0	-999999500.0	19.5514888763	0.112583599985	17.0874824524	0.0593406781554	17.8012008667	16.659696579	0.152309760451	6.64016294479	11.656999588	-999999488.0	1.60000002384	8.52000045776	-999999488.0	0.300000011921
PSO	J323.1382+12.2986	323.13829583	12.29868333	6.58809995651	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.6291542053	0.107426017523	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.0365142822	0.0213789660484	50.2867660522	15.5717964172	0.0512070804834	20.7067642212	12.3109998703	-999999488.0	-999999488.0	8.94900035858	-999999488.0	-999999488.0
SUVAW	J2142-0120	325.66362499	-1.33341666	5.61000013351	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.2212638855	0.108328953385	20.1321620941	0.132845520973	19.7884845734	0.101057618856	17.0638828278	0.0534035600722	19.8348960876	16.1376914978	0.09244120121	11.2522563934	12.5249996185	-999999488.0	-999999488.0	8.70100021362	-999999488.0	0.40000000596
SDSS	J2147+0107	326.98087	1.1320277	5.80999994278	-999999500.0	-999999500.0	21.4117603464	0.272615343332	20.9991958148	0.11070741272885717	21.3215474849	0.2590832671160016	20.9426816771	0.19869235983991815	18.0295619965	0.121800780296	8.42338180542	-999999488.0	-999999488.0	-999999488.0	12.3009996414	-999999488.0	0.20000000298	8.88000011444	-999999488.0	-999999488.0
PSO	J328.7339-09.5076	328.7339966	-9.5076274	5.92000007629	-999999500.0	-999999500.0	20.3920307159	0.0960600823164	20.1919593811	0.126667499542	-999999500.0	-999999500.0	19.9992256165	0.224235936999	17.7410430908	0.0987253785133	10.5051107407	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDWISE	J2201+0302	330.2776249	3.035475	5.05999994278	-999999500.0	-999999500.0	19.2113132477	0.00750236818567	18.9796085358	0.00807516369969	18.6743125916	0.0389327444136	18.66447258	0.0499200187624	15.9433498383	0.0205128658563	52.4310455322	15.4073476791	0.0467962771654	22.7049446106	11.3070001602	0.186000004411	5.80000019073	7.82800006866	0.217999994755	5.0
SHELLQs	J2201+0155	330.383625	1.92472222	6.15999984741	-999999500.0	-999999500.0	24.9864273233	1.31446015835	24.9571276332	0.7125602567888674	24.0502548733	-999999488.0	-999999500.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDWISE	J2202+1509	330.6115416	15.16455	5.07000017166	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.560546875	0.0354674085975	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.637178421	0.0152118643746	70.8755493164	15.1476812363	0.0348324775696	30.6729259491	12.1700000763	0.312999993563	3.5	8.51500034332	-999999488.0	0.899999976158
