no,l,b,RA_1,DEC_1,RA(hms),DEC(dms),Name,Class,Rmag,B/Gmag,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,redshift,citation,redshift_citation,Xname,Rname,FIRST____flux(mJy),NVSS____flux(mJy),VLBI_flux__1.4GHz(mJy),VLBI_flux__1.6GHz(mJy),VLBI_flux__1.7GHz(mJy),VLBI_flux__2.3GHz(mJy),VLBI_flux__3GHz(mJy),VLBI_flux__4.3GHz(mJy),VLBI_flux__4.9GHz(mJy),VLBI_flux_5GHz(mJy),VLBI_flux__7.6GHz(mJy),VLBI_flux__8.3(mJy),VLBI_flux__8.4(mJy),VLBI_flux___8.6GHz(mJy),VLBI_flux__15GHz(mJy),VLBI_flux_22GHz(mJy),VLBI_flux__43GHz(mJy),VLBI_reference,notes
2232,42.56387303,50.5969957,237.250718,26.5426277,15 49 00.17,+26 32 33.46,SDSS~J154900.17+263233.4,Q,21.5,22.8,24.9,22.78,21.55,21.62,21.16,0.8,0.15,0.06,0.1,0.3,4.09,2012A&A...548A..66P,2017A&A...597A..79P,,,0.148*,,,,,,,,,,,,,,,,,,
2233,45.36253379,50.86808774,237.302497,28.3339368,15 49 12.60,+28 20 02.17,SDSS~J154912.59+282002.1,Q,21.4,23.2,25,23.25,21.38,21.01,20.6,0.69,0.17,0.05,0.05,0.13,4.384,2012A&A...548A..66P,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
2234,69.13080926,50.67410399,237.503875,43.300778,15 50 00.93,+43 18 02.8,J1550+4318,Q,,,,,,,,,,,,,5.84,2018MNRAS.478.1649C,2018MNRAS.478.1649C,,,0.142*,,,,,,,,,,,,,,,,,,
2235,21.07116805,45.15435329,237.572111,11.2038166,15 50 17.31,+11 12 13.74,SDSS~J155017.30+111213.7,Q,20.7,22.6,25.3,22.62,20.68,20.61,21.01,0.71,0.12,0.03,0.05,0.32,4.201,2014A&A...563A..54P,2017A&A...597A..79P,,,0.151*,,,,,,,,,,,,,,,,,,
2236,62.83780214,51.08303888,237.592445,39.3108979,15 50 22.19,+39 18 39.23,SDSS~J155022.18+391839.2,Q,20.8,22.7,25.63,22.74,20.79,20.2,20.09,0.79,0.12,0.03,0.03,0.08,4.38,2014A&A...563A..54P,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
2237,20.99581541,44.97059695,237.713353,11.0719291,15 50 51.20,+11 04 18.94,SDSS~J155051.20+110418.9,Q,21.2,23.5,24.63,23.49,21.18,20.12,19.77,0.89,0.22,0.05,0.03,0.11,4.545,2010AJ....139.2360S,2017A&A...597A..79P,,,0.153*,,,,,,,,,,,,,,,,,,
2238,28.65986786,47.36226314,237.764203,16.8901553,15 51 03.41,+16 53 24.56,SDSS~J155103.40+165324.5,Q,21.8,24.7,25.38,24.71,21.8,20.51,20.33,0.72,0.46,0.07,0.04,0.11,4.677,2012A&A...548A..66P,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
2239,81.43532188,48.46633441,237.831256,51.5662695,15 51 19.50,+51 33 58.57,SDSS~J155119.50+513358.5,Q,20.8,22.1,24.16,22.14,20.81,20.63,20.44,0.67,0.07,0.04,0.04,0.12,4.067,2017A&A...597A..79P,2017A&A...597A..79P,,,0.13*,,,,,,,,,,,,,,,,,,
2240,21.3858762,44.86919984,237.934508,11.27066,15 51 44.28,+11 16 14.38,SDSS~J155144.28+111614.3,Q,21.6,24.3,25.11,24.34,21.56,21.06,20.56,0.68,0.46,0.07,0.06,0.13,4.31,2014A&A...563A..54P,2017A&A...597A..79P,,,0.151*,,,,,,,,,,,,,,,,,,
2241,13.57406021,41.50295271,238.007009,4.6591679,15 52 01.68,+04 39 33.00,SDSS~J155201.68+043933.0,Q,20.3,21.7,22.99,22.1,20.56,20.29,20.46,0.39,0.08,0.04,0.04,0.18,4.09,2010AJ....139.2360S,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
2242,41.808363,49.6454134,238.179334,25.874786,15 52 43.04,+25 52 29.23,SDSS~J155243.04+255229.2,Q,20.8,24,24.46,24.21,20.97,19.6,19.39,0.73,0.34,0.04,0.03,0.05,4.666,2007AJ....134..102S,2010AJ....139.2360S,,,0.134*,,,,,,,,,,,,,,,,,,
2243,34.65499642,48.37272327,238.199729,21.0152482,15 52 47.93,+21 00 54.89,SDSS~J155247.93+210054.8,Q,20.2,22,23.87,21.95,20.2,19.93,19.89,0.75,0.06,0.03,0.03,0.11,4.26,2017A&A...597A..79P,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
2244,26.25013722,46.17810347,238.230787,14.9091534,15 52 55.39,+14 54 32.95,SDSS~J155255.38+145432.9,Q,19.7,21.1,24.14,21.32,19.89,19.6,19.63,0.83,0.04,0.02,0.03,0.07,4.099,2010AJ....139.2360S,2017A&A...597A..79P,,,0.153*,,,,,,,,,,,,,,,,,,
2245,52.84015219,50.51459908,238.329644,32.9992874,15 53 19.11,+32 59 57.43,SDSS~J155319.11+325957.4,Q,21.8,23.9,23.94,25.4,21.88,20.15,20.12,0.58,0.44,0.07,0.03,0.08,4.785,2005AJ....130..367S,2017A&A...597A..79P,,,0.11*,,,,,,,,,,,,,,,,,,
2246,62.86213662,50.44906187,238.408659,39.3716794,15 53 38.08,+39 22 18.05,SDSS~J155338.07+392218.0,Q,21.5,25.1,23.54,25.12,21.52,20.12,20.02,0.61,0.52,0.06,0.03,0.09,4.651,2005AJ....130..367S,2017A&A...597A..79P,,,0.144*,,,,,,,,,,,,,,,,,,
2247,79.07929065,48.55718684,238.429631,50.0493005,15 53 43.11,+50 02 57.48,SDSS~J155343.11+500257.4,Q,20.6,21.3,23.79,22.13,20.49,20.03,20.04,0.81,0.1,0.03,0.04,0.13,4.277,2017A&A...597A..79P,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
2248,34.31519462,47.98359849,238.521904,20.6804226,15 54 05.26,+20 40 49.52,SDSS~J155405.25+204049.5,Q,20.5,21.9,26.22,21.87,20.53,20.23,20.16,0.37,0.06,0.03,0.03,0.13,4.141,2010AJ....139.2360S,2017A&A...597A..79P,,,0.134*,,,,,,,,,,,,,,,,,,
2249,49.03644788,50.05880382,238.595833,30.5372223,15 54 23.00,+30 32 14.00,SDSS~J15543+3032,Q,23.2,25.1,25.05,25.1,23.27,20.75,20.69,0.61,0.42,0.2,0.04,0.13,4.84,2005AJ....130...13C,2005AJ....130...13C,,,0.15*,,,,,,,,,,,,,,,,,,
2250,32.8545854,47.56764856,238.608999,19.61751,15 54 26.16,+19 37 03.04,SDSS~J155426.15+193703.0,Q,18.2,20.6,24.27,20.53,19.07,17.97,17.77,0.85,0.03,0.02,0.02,0.02,4.612,2010AJ....139.2360S,2017A&A...597A..79P,,,0.174*,,,,,,,,,,,,,,,,,,
2251,34.84933979,47.96739824,238.655595,21.0158594,15 54 37.34,+21 00 57.09,SDSS~J155437.34+210057.0,Q,20.7,22.1,23.08,22.12,20.73,20.77,21.08,0.41,0.07,0.03,0.05,0.31,4.102,2012A&A...548A..66P,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
2252,14.34586497,41.07981022,238.677218,4.922392,15 54 42.53,+04 55 20.61,SDSS~J155442.53+045520.6,Q,19.8,21.5,24.61,21.27,19.78,19.82,19.7,0.82,0.04,0.02,0.03,0.07,4.026,2017A&A...597A..79P,2017A&A...597A..79P,,,0.151*,,,,,,,,,,,,,,,,,,
2253,32.02960417,47.2606883,238.718797,18.988913,15 54 52.51,+18 59 20.09,SDSS~J155452.51+185920.0,Q,20.1,22.5,23.54,22.44,20.06,20.26,20.31,0.72,0.1,0.02,0.04,0.16,4.067,2010AJ....139.2360S,2010AJ....139.2360S,,,0.147*,,,,,,,,,,,,,,,,,,
2254,33.53931704,47.57502147,238.760612,20.0569746,15 55 02.55,+20 03 25.11,PSS~J1555+2003,Q,19.3,20.9,25.44,20.92,19.66,19.28,19.23,0.77,0.03,0.02,0.02,0.06,4.209,2001ASPC..225...52D,2017A&A...597A..79P,,,0.451*,,,,,,,,,,,,,,,,,,
2255,2.38454295,33.99320496,238.851042,-6.8976639,15 55 24.25,-06 53 51.59,PSO~J238.8510-06.8976,Q,>23.2,>23.3,,,,,,,,,,,5.81,2016ApJS..227...11B,2016ApJS..227...11B,,,-1,0,,,,,,,,,,,,,,,,,
2256,17.1951479,41.91259977,239.073631,7.1789191,15 56 17.67,+07 10 44.11,SDSS~J155617.67+071044.1,Q,20.3,21.8,24.84,21.76,20.29,19.95,19.74,0.7,0.05,0.03,0.03,0.07,4.073,2012A&A...548A..66P,2017A&A...597A..79P,,,0.15*,,,,,,,,,,,,,,,,,,
2257,34.95806075,47.52357672,239.132236,20.9505295,15 56 31.74,+20 57 01.91,SDSS~J155631.73+205701.9,Q,21,22.9,23.5,22.86,21.04,20.02,19.75,0.54,0.15,0.04,0.03,0.08,4.46,2017A&A...597A..79P,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
2258,56.4809403,49.950591,239.140708,35.299339,15 56 33.77,+35 17 57.62,J155633+351757,QR,,,22.55,20.8,19.92,18.04,17.61,1.04,0.04,0.02,0.02,0.03,4.67,2018MNRAS.475.1736V,2018MNRAS.475.1736V,,,31.72,,,,,,,,,,,,,,,,,,
2259,50.54593897,49.67834169,239.164697,31.4610946,15 56 39.53,+31 27 39.94,SDSS~J155639.52+312739.9,Q,19.8,21.8,23.74,21.71,20.12,20.03,19.8,0.73,0.05,0.02,0.03,0.07,4,2005AJ....130..367S,2017A&A...597A..79P,,,0.133*,,,,,,,,,,,,,,,,,,
2260,94.33682856,43.90868858,239.223753,61.5470332,15 56 53.70,+61 32 49.32,SDSS~J155653.70+613249.3,Q,19.8,21.7,25.45,21.84,20.37,20.13,20.12,0.74,0.07,0.03,0.03,0.12,4.175,2017A&A...597A..79P,2017A&A...597A..79P,,,0.137*,,,,,,,,,,,,,,,,,,
2261,353.62549301,26.74671037,239.239,-17.352097,15 56 57.36,-17 21 07.55,J155657.36-172107.55,Q,19.94,0,26.56,23.83,20.51,18.88,18.76,0.46,0.38,0.04,0.02,0.05,4.75,2016ApJ...819...24W,2016ApJ...819...24W,,,-1,0,,,,,,,,,,,,,,,,,
2262,21.03216901,43.27959854,239.250705,10.3116027,15 57 00.17,+10 18 41.77,SDSS~J155700.16+101841.7,Q,21.4,24.9,24.87,25.21,21.58,20.05,19.52,0.82,0.52,0.07,0.03,0.08,4.829,2010AJ....139.2360S,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
2263,39.92644419,48.25619247,239.361452,24.3544887,15 57 26.75,+24 21 16.16,SDSS~J155726.74+242116.1,Q,21.8,24.9,25.47,24.89,21.76,20.28,20.04,0.71,0.44,0.07,0.03,0.1,4.69,2017A&A...597A..79P,2017A&A...597A..79P,,,0.14*,,,,,,,,,,,,,,,,,,
2264,44.58293388,48.90130481,239.397624,27.5012841,15 57 35.43,+27 30 04.62,SDSS~J155735.42+273004.6,QX,19.5,21.7,24.91,21.47,20.11,19.82,19.67,0.72,0.04,0.02,0.02,0.06,4.037,2017A&A...597A..79P,2017A&A...597A..79P,3XMM J155735.2+272959,,0.142*,,,,,,,,,,,,,,,,,,
2265,38.48717522,47.95818274,239.410014,23.3492874,15 57 38.40,+23 20 57.43,SDSS~J155738.40+232057.4,Q,19.1,21.3,25.02,21.04,19.44,18.99,18.87,0.75,0.03,0.02,0.02,0.04,4.124,2017A&A...597A..79P,2017A&A...597A..79P,,,0.138*,,,,,,,,,,,,,,,,,,
2266,36.7895788,47.54969034,239.497208,22.1397684,15 57 59.33,+22 08 23.17,SDSS~J155759.32+220823.1,Q,19.3,21.2,24.38,20.67,19.3,19.06,19.14,0.77,0.02,0.02,0.02,0.06,4.006,2017A&A...597A..79P,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
2267,50.68638229,49.3510483,239.557686,31.5170565,15 58 13.84,+31 31 01.40,SDSS~J155813.84+313101.4,Q,20.5,22.4,24.96,22.37,20.53,20.45,20.38,0.73,0.09,0.03,0.04,0.12,4.173,2017A&A...597A..79P,2017A&A...597A..79P,,,0.13*,,,,,,,,,,,,,,,,,,
2268,2.5663058,33.01208799,239.712458,-7.4026639,15 58 50.99,-07 24 09.59,PSO~J239.7124-07.4026,Q,>23.2,>23.3,,,,,,,,,,,6.11,2016ApJS..227...11B,2016ApJS..227...11B,,,-1,0,,,,,,,,,,,,,,,,,
2269,36.99370351,47.30987413,239.787875,22.204,15 59 09.09,+22 12 14.4,DELS J155909.09+221214.4,Q,++,++,,,,,,,,,,,6.07,2017ApJ...839...27W,2017ApJ...839...27W,,,0.143*,,,,,,,,,,,,,,,,,,
2270,87.41929388,45.76845349,239.788839,56.3113605,15 59 09.32,+56 18 40.90,SDSS~J155909.32+561840.8,Q,20.3,21.3,25.8,21.57,20.21,20.06,20.04,0.86,0.06,0.03,0.03,0.09,4.087,2017A&A...597A..79P,2017A&A...597A..79P,,,0.138*,,,,,,,,,,,,,,,,,,
2271,31.9453283,45.8509437,240.096431,18.4518974,16 00 23.14,+18 27 06.83,SDSS~J160023.14+182706.8,Q,20.9,22.6,24.42,22.6,20.89,20.84,20.71,1.07,0.12,0.04,0.06,0.23,4.103,2012A&A...548A..66P,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
2272,35.51132422,46.66386214,240.132223,21.0475523,16 00 31.73,+21 02 51.19,SDSS~J160031.73+210251.1,Q,21.1,23.4,24.58,23.42,21.12,20.63,20.47,0.88,0.22,0.05,0.05,0.16,4.395,2017A&A...597A..79P,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
2273,353.49432505,25.2425039,240.2965,-18.476411,16 01 11.16,-18 28 35.08,J160111.16-182835.08,Q,20.98,0,25.04,25.73,22.15,20.27,19.54,1.45,0.67,0.15,0.05,0.09,5.06,2016ApJ...819...24W,2016ApJ...819...24W,,,-1,0,,,,,,,,,,,,,,,,,
2274,60.38569894,49.0077208,240.333778,37.8302358,16 01 20.11,+37 49 48.85,SDSS~J160120.10+374948.8,Q,20.5,22.6,24.3,22.64,20.46,19.84,19.64,1.09,0.15,0.04,0.03,0.09,4.4,2005AJ....130..367S,2017A&A...597A..79P,,,0.134*,,,,,,,,,,,,,,,,,,
2275,60.28863557,48.85964339,240.522116,37.7682193,16 02 05.31,+37 46 05.59,SDSS~J160205.30+374605.5,Q,20.8,22.9,25.97,22.91,20.78,20.29,20.01,0.66,0.18,0.04,0.05,0.18,4.418,2005AJ....130..367S,2017A&A...597A..79P,,,0.142*,,,,,,,,,,,,,,,,,,
2276,82.17877668,46.56461584,240.53318,52.621642,16 02 07.96,+52 37 17.91,SDSS~J160207.96+523717.9,Q,21.1,23.9,24.28,23.93,21.12,19.63,19.62,1.08,0.42,0.06,0.03,0.08,4.914,2005AJ....130..367S,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
2277,67.38960886,48.4429175,240.724917,42.473594,16 02 53.98,+42 28 24.94,SDSS~J1602+4228,Q,24.3,24.3,23.21,24.4,24.47,22.81,19.88,0.48,0.58,0.66,0.37,0.1,6.09,2004AJ....128..515F,2010ApJ...714..834C,,,0.144*,,,,,,,,,,,,,,,,,,
2278,18.55462801,40.48313902,240.837029,7.3512522,16 03 20.89,+07 21 04.51,BR~J1603+0721,QX,19,20.7,22.88,21.62,19.48,18.94,18.82,0.37,0.05,0.02,0.02,0.05,4.416,2001MNRAS.322..933S,2017A&A...597A..79P,CXOX J160320.8+072104,,0.137*,,,,,,,,,,,,,,,,,,
2279,24.41991859,42.76137945,240.858467,12.2907037,16 03 26.03,+12 17 26.53,SDSS~J160326.03+121726.5,Q,19.4,21.3,23.47,20.95,19.6,19.29,19.29,0.37,0.03,0.02,0.02,0.05,4.069,2010AJ....139.2360S,2017A&A...597A..79P,,,0.142*,,,,,,,,,,,,,,,,,,
2280,20.52837251,41.27098687,240.871427,9.0384189,16 03 29.14,+09 02 18.31,SDSS~J160329.14+090218.3,Q,21.6,24.1,24.38,24.08,21.6,20.05,19.77,0.8,0.39,0.07,0.03,0.1,4.73,2007AJ....134..102S,2017A&A...597A..79P,,,0.149*,,,,,,,,,,,,,,,,,,
2281,56.31647409,48.50635308,240.902711,35.1400853,16 03 36.65,+35 08 24.31,SDSS~J160336.65+350824.3,Q,19,21.1,23.91,20.94,19.54,18.55,18.35,0.9,0.04,0.02,0.03,0.04,4.455,2007AJ....134..102S,2017A&A...597A..79P,,,0.131*,,,,,,,,,,,,,,,,,,
2282,85.57082203,45.54262767,240.954458,55.175639,16 03 49.07,+55 10 32.30,ELAIS1091000446,Q,++,++,,,,,,,,,,,6.04,2015ApJ...798...28K,2015ApJ...798...28K,,,0.139*,,,,,,,,,,,,,,,,,,
2283,55.9909454,48.4440199,240.966009,34.9215179,16 03 51.84,+34 55 17.46,SDSS~J160351.84+345517.4,Q,22.1,25,24.39,25.05,22.09,20.25,20.01,0.75,0.7,0.14,0.06,0.12,4.61,2007AJ....134..102S,2017A&A...597A..79P,,,0.109*,,,,,,,,,,,,,,,,,,
2284,29.00628298,44.12945975,240.977931,15.8881046,16 03 54.70,+15 53 17.18,SDSS~J160354.70+155317.1,Q,21.2,23.6,24.15,23.62,21.24,20.84,20.08,0.9,0.26,0.05,0.05,0.1,4.062,2012A&A...548A..66P,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
2285,79.48029048,46.7290338,241.084692,50.7936162,16 04 20.33,+50 47 37.02,SDSS~J160420.32+504737.0,Q,21.4,23.2,23.76,23.17,21.42,20.11,20.13,0.67,0.21,0.07,0.03,0.09,4.664,2005AJ....130..367S,2017A&A...597A..79P,,,0.133*,,,,,,,,,,,,,,,,,,
2286,40.37876583,46.60800512,241.196595,24.2420627,16 04 47.18,+24 14 31.43,SDSS~J160447.18+241431.4,Q,21.6,23.2,23.69,23.16,21.6,21.42,21.76,0.5,0.15,0.05,0.07,0.31,4.024,2012A&A...548A..66P,2017A&A...597A..79P,,,0.153*,,,,,,,,,,,,,,,,,,
2287,9.66636474,35.53583104,241.255041,-1.205747,16 05 01.21,-01 12 20.69,SDSS~J160501.20-011220.6,Q,22.6,26.3,25.36,26.15,22.56,19.8,19.87,0.58,0.38,0.15,0.03,0.08,4.922,2005AJ....130..367S,2010AJ....139.2360S,,,0.151*,,,,,,,,,,,,,,,,,,
2288,36.08368931,45.62966238,241.317334,21.110709,16 05 16.16,+21 06 38.55,SDSS~J160516.16+210638.5,Q,19.5,22.1,23.93,22.06,19.54,19,18.8,0.7,0.07,0.02,0.01,0.04,4.486,2010AJ....139.2360S,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
2289,19.79237668,40.43054565,241.347894,8.1471785,16 05 23.49,+08 08 49.84,SDSS~J160523.49+080849.8,Q,21.9,24.9,24.65,24.87,21.87,21.07,20.49,1.03,0.7,0.1,0.06,0.14,4.245,2012A&A...548A..66P,2017A&A...597A..79P,,,0.152*,,,,,,,,,,,,,,,,,,
2290,45.05102185,47.18197828,241.367547,27.4818029,16 05 28.21,+27 28 54.49,SDSS~J160528.21+272854.4,QRX,21.1,22.4,24.18,22.45,21.1,20.85,20.67,0.52,0.09,0.04,0.05,0.13,4.024,2017A&A...597A..79P,2017A&A...597A..79P,3XMM J160528.3+272852,FIRST J160528.2+272854,12.25,,,,,,,,,,,,,,,,,,
2291,50.82278815,47.66322483,241.535556,31.4127778,16 06 08.53,+31 24 46.00,CGRaBS~J1606+3124,QR,22.6,0,26.23,24.56,23.6,22.05,21.34,0.33,0.4,0.27,0.13,0.26,4.56,2008ApJS..175...97H,2008ApJS..175...97H,,FIRST J160608.5+312446,684.48,,,,,818 and 952.1,,,712,738,,471.7,,539,,380,,"2002ApJS..141...13B, 2007ApJ...658..203H, 2017ApJS..228...22L, Astrogeo database","4,8GHz"
2292,47.78693809,47.24865626,241.670849,29.3220248,16 06 41.00,+29 19 19.29,SDSS~J160641.00+291919.2,Q,19.5,21.4,24.81,21.8,19.99,19.78,19.66,0.76,0.06,0.02,0.03,0.07,4.146,2007AJ....134..102S,2017A&A...597A..79P,,,0.142*,,,,,,,,,,,,,,,,,,
2293,20.8227662,40.44715089,241.712542,8.8437544,16 06 51.01,+08 50 37.52,SDSS~J160651.01+085037.5,Q,20.8,23.7,25.9,23.7,20.75,19.88,19.63,0.45,0.31,0.04,0.03,0.08,4.542,2017A&A...597A..79P,2017A&A...597A..79P,,,0.149*,,,,,,,,,,,,,,,,,,
2294,46.24912811,46.88249139,241.875041,28.2269261,16 07 30.01,+28 13 36.93,SDSS~J160730.00+281336.9,Q,20,21.9,25.67,22.24,20.88,20.78,20.72,0.8,0.08,0.04,0.05,0.16,4.006,2012A&A...548A..66P,2017A&A...597A..79P,,,0.134*,,,,,,,,,,,,,,,,,,
2295,29.70660812,43.38714585,241.892612,16.0715099,16 07 34.23,+16 04 17.44,SDSS~J160734.22+160417.4,Q,20.6,23.6,24.65,23.59,20.65,19.24,19.15,1.15,0.96,0.03,0.02,0.06,4.76,2010AJ....139.2360S,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
2296,30.09696427,43.44683809,241.946873,16.3565452,16 07 47.25,+16 21 23.56,SDSS~J160747.24+162123.5,QR,21.4,23.7,25.38,23.7,21.43,21.14,20.77,0.81,0.3,0.06,0.07,0.21,4.228,2012A&A...548A..66P,2017A&A...597A..79P,,FIRST J160747.2+162123,3.17,,,,,,,,,,,,,,,,,,
2297,51.64856518,47.33336349,241.9989,31.9271254,16 07 59.74,+31 55 37.65,SDSS~J160759.73+315537.6,Q,20.4,22.1,23.7,22.14,20.39,19.91,19.7,0.6,0.07,0.03,0.03,0.06,4.195,2007AJ....134..102S,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
2298,23.24718396,40.95386896,242.118442,10.7078378,16 08 28.43,+10 42 28.22,SDSS~J160828.42+104228.2,Q,19.8,21.4,26.09,21.44,19.82,19.65,19.66,0.37,0.04,0.02,0.02,0.07,4.06,2010AJ....139.2360S,2017A&A...597A..79P,,,0.212*,,,,,,,,,,,,,,,,,,
2299,36.7849189,44.99717801,242.124239,21.3893355,16 08 29.82,+21 23 21.61,SDSS~J160829.81+212321.6,Q,21.3,22.4,23.94,22.41,21.34,21.26,21.13,0.55,0.09,0.05,0.06,0.18,4.155,2012A&A...548A..66P,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
2300,58.83756749,47.45446689,242.277441,36.788095,16 09 06.59,+36 47 17.14,SDSS~J160906.58+364717.1,Q,21.3,23.3,25.7,23.32,21.3,21.14,21.38,0.63,0.2,0.05,0.07,0.32,4.233,2012A&A...548A..66P,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
2301,51.9426765,47.1021607,242.297094,32.0986733,16 09 11.30,+32 05 55.22,SDSS~J160911.30+320555.2,Q,21.1,22.7,25.43,22.71,21.09,20.96,20.68,0.71,0.11,0.05,0.07,0.16,4.028,2017A&A...597A..79P,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
2302,49.92272173,46.8297167,242.405292,30.6966056,16 09 37.27,+30 41 47.78,ULAS~J1609+3041,Q,>23.2,>23.3,23.8,24.72,25.12,24.64,20.32,0.57,0.38,0.46,0.5,0.12,6.16,2016ApJ...833..222J,2016ApJ...833..222J,,,0.139*,,,,,,,,,,,,,,,,,,
2303,67.79763791,47.16235796,242.424127,42.8660904,16 09 41.79,+42 51 57.93,SDSS~J160941.79+425157.9,Q,19.9,20.1,24.79,21.84,20.3,20.01,19.79,0.65,0.05,0.02,0.02,0.07,4.105,2017A&A...597A..79P,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
2304,359.59344517,27.37886839,242.439708,-12.981697,16 09 45.53,-12 58 54.11,PSO~J242.4397-12.9816,Q,>23.2,>23.3,,,,,,,,,,,5.83,2016ApJS..227...11B,2016ApJS..227...11B,,,-1,0,,,,,,,,,,,,,,,,,
2305,74.88779475,46.48711945,242.474061,47.7622917,16 09 53.77,+47 45 44.25,SDSS~J160953.77+474544.2,Q,21,22.8,25.42,22.77,21.01,20.67,20.72,0.87,0.16,0.05,0.06,0.23,4.263,2017A&A...597A..79P,2017A&A...597A..79P,,,0.14*,,,,,,,,,,,,,,,,,,
2306,50.23547055,46.7742157,242.504327,30.9007512,16 10 01.04,+30 54 02.70,SDSS~J161001.03+305402.7,Q,19.6,21.2,25.63,20.95,19.69,19.45,19.4,0.79,0.03,0.02,0.02,0.05,4.061,2005AJ....130..367S,2017A&A...597A..79P,,,0.137*,,,,,,,,,,,,,,,,,,
2307,65.48615817,47.16499315,242.569665,41.2982715,16 10 16.72,+41 17 53.78,SDSS~J161016.71+411753.7,Q,21.8,24.9,24.92,26,21.83,20.24,19.92,0.76,0.3,0.08,0.03,0.08,5.005,2014A&A...563A..54P,2017A&A...597A..79P,,,0.166*,,,,,,,,,,,,,,,,,,
2308,21.35331048,39.47547311,242.773533,8.7431727,16 11 05.65,+08 44 35.42,SDSS~J161105.64+084435.4,QR,18.7,20.8,25.32,21.75,19.82,19,18.85,0.85,0.07,0.02,0.02,0.04,4.548,2007AJ....134..102S,2017A&A...597A..79P,,FIRST J161105.6+084435,8.82,,,13,,,,,,12.9,,,,,,,,2010A&A...524A..83F,
2309,69.69499104,46.7411555,242.831551,44.1955631,16 11 19.57,+44 11 44.03,SDSS~J161119.57+441144.0,Q,20.1,21.6,23.78,21.63,20.11,19.8,19.65,0.88,0.06,0.03,0.03,0.08,4.005,2005AJ....130..367S,2017A&A...597A..79P,,,0.132*,,,,,,,,,,,,,,,,,,
2310,34.03719275,43.6281708,242.83864,19.0894514,16 11 21.27,+19 05 22.03,SDSS~J161121.27+190522.0,Q,19.6,20.9,24.04,20.99,19.75,19.54,19.66,1.16,0.03,0.02,0.02,0.1,4.032,2010AJ....139.2360S,2017A&A...597A..79P,,,0.153*,,,,,,,,,,,,,,,,,,
2311,64.7273329,46.89117764,242.965019,40.7946725,16 11 51.60,+40 47 40.82,SDSS~J161151.60+404740.8,Q,22.7,25.1,23.97,25.11,22.74,21.05,21.22,0.69,0.55,0.6,0.59,0.3,4.865,2014A&A...563A..54P,2017A&A...597A..79P,,,0.142*,,,,,,,,,,,,,,,,,,
2312,73.77150605,46.20659497,243.069807,47.0482306,16 12 16.75,+47 02 53.63,SDSS~J161216.75+470253.6,QR,19.8,21.6,25.45,22.52,20.77,20.29,20.23,0.71,0.1,0.03,0.04,0.12,4.35,2017A&A...597A..79P,2017A&A...597A..79P,,FIRST J161216.7+470253,54.95,,,,,,,,,,,,,,,,,,
2313,81.97148007,44.91623754,243.221111,52.9288889,16 12 53.07,+52 55 44.00,Q~J1612+5255,Q,22.2,25.4,25.4,25.37,22.24,20.73,20.55,0.67,0.55,0.13,0.07,0.19,4.95,2001MNRAS.326L..45S,2001MNRAS.326L..45S,,,0.142*,,,,,,,,,,,,,,,,,,
2314,33.99765482,43.13191947,243.322247,18.8945532,16 13 17.34,+18 53 40.39,SDSS~J161317.33+185340.3,Q,21.5,23.4,23.74,23.41,21.46,20.76,20.14,0.68,0.21,0.06,0.05,0.13,4.39,2017A&A...597A..79P,2017A&A...597A..79P,,,0.153*,,,,,,,,,,,,,,,,,,
2315,35.31949804,43.40393542,243.389568,19.8927305,16 13 33.50,+19 53 33.83,SDSS~J161333.49+195333.8,Q,21,22.9,25.17,22.92,21.02,20.87,20.5,0.62,0.12,0.04,0.05,0.13,4.259,2012A&A...548A..66P,2017A&A...597A..79P,,,0.138*,,,,,,,,,,,,,,,,,,
