# qsoName,ra,dec,apertureID,aperJky3,aperJky3Err,sumWeight,ppErrBits,mjdObs,filterID,aperJky3,aperJky3Err,weight,ppErrBits,project
#
# Results of Query: Database WSERV1000v20180716 15/10/18 22:09
# SELECT qso.qsoName, qso.ra, qso.dec, aver.apertureID, aver.aperJky3, 
# aver.aperJky3Err, aver.sumWeight, aver.ppErrBits, m.mjdObs, 
# m.filterID, remeas.aperJky3, remeas.aperJky3Err, w.weight, 
# remeas.ppErrBits, m.project FROM finalQsoCatalogue as qso, 
# MapApertureIDshighzQsoMap as ma, wserv1000MapRemeasAver as aver, 
# wserv1000MapRemeasurement as remeas, MapProvenance as v, 
# wserv1000MapAverageWeights as w, MapFrameStatus as mfs, Multiframe as 
# m WHERE qso.qsoID=ma.objectID and ma.apertureID=aver.apertureID and 
# aver.apertureID=remeas.apertureID and aver.catalogueID=v.combicatID 
# and v.avSetupID=1 and v.catalogueID=remeas.catalogueID and 
# w.combicatID=v.combicatID and w.catalogueID=v.catalogueID and 
# w.apertureID=aver.apertureID and mfs.catalogueID=remeas.catalogueID 
# and m.multiframeID=mfs.multiframeID and mfs.programmeID=10999 and 
# mfs.mapID=1 order by v.combicatID, m.mjdObs
# Column Headers at start of file AND below
#
# qsoName,ra,dec,apertureID,aperJky3,aperJky3Err,sumWeight,ppErrBits,mjdObs,filterID,aperJky3,aperJky3Err,weight,ppErrBits,project
                  ULASJ1120+0641,    +170.0061600,      +6.6900833,                 192,+5.138223E-005,+6.002739E-006,   +100.000000,          0,  +5.4606267E004,   5,+5.138223E-005,+6.002739E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS12B
                  ULASJ1120+0641,    +170.0061600,      +6.6900833,                 192,+5.188847E-005,+1.990007E-006,   +100.000000,          0,  +5.5587632E004,   5,+5.188847E-005,+1.990007E-006,   +100.000000,          0,                                                         U/10A/8
                  SDUVJ1022+0801,    +155.5079583,      +8.0228333,                 169,+7.600389E-005,+1.761042E-006,   +200.000000,          0,  +5.5176548E004,   2,+7.685361E-005,+2.348240E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDUVJ1022+0801,    +155.5079583,      +8.0228333,                 169,+7.600389E-005,+1.761042E-006,   +200.000000,          0,  +5.5176550E004,   2,+7.491178E-005,+2.662177E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDUVJ1022+0801,    +155.5079583,      +8.0228333,                 169,+8.582003E-005,+2.097866E-006,   +200.000000,          0,  +5.5176556E004,   3,+8.573925E-005,+2.759900E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDUVJ1022+0801,    +155.5079583,      +8.0228333,                 169,+8.582003E-005,+2.097866E-006,   +200.000000,          0,  +5.5176559E004,   3,+8.593058E-005,+3.228587E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDUVJ1022+0801,    +155.5079583,      +8.0228333,                 169,+9.638412E-005,+2.791998E-006,   +200.000000,          0,  +5.4888401E004,   4,+8.831044E-005,+3.703450E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDUVJ1022+0801,    +155.5079583,      +8.0228333,                 169,+9.638412E-005,+2.791998E-006,   +200.000000,          0,  +5.4888404E004,   4,     +0.000107,+4.249620E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDUVJ1022+0801,    +155.5079583,      +8.0228333,                 169,     +0.000109,+3.117219E-006,   +200.000000,          0,  +5.4888410E004,   5,     +0.000100,+4.378764E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDUVJ1022+0801,    +155.5079583,      +8.0228333,                 169,     +0.000109,+3.117219E-006,   +200.000000,          0,  +5.4888412E004,   5,     +0.000118,+4.438673E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDSSJ1028+0746,    +157.1393988,      +7.7719322,                 172,+3.468022E-005,+2.327200E-006,   +100.000000,          0,  +5.5176553E004,   2,+3.468022E-005,+2.327200E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDSSJ1028+0746,    +157.1393988,      +7.7719322,                 172,+3.755625E-005,+1.865127E-006,   +100.000000,          0,  +5.5208656E004,   2,+3.755625E-005,+1.865127E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS12C
                  SDSSJ1028+0746,    +157.1393988,      +7.7719322,                 172,+4.205345E-005,+2.802109E-006,   +100.000000,          0,  +5.5176562E004,   3,+4.205345E-005,+2.802109E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDSSJ1028+0746,    +157.1393988,      +7.7719322,                 172,+4.155925E-005,+2.687650E-006,   +100.000000,          0,  +5.5208670E004,   3,+4.155925E-005,+2.687650E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS12C
                  SDSSJ1028+0746,    +157.1393988,      +7.7719322,                 172,+4.565528E-005,+3.885932E-006,   +100.000000,          0,  +5.4888407E004,   4,+4.565528E-005,+3.885932E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDSSJ1028+0746,    +157.1393988,      +7.7719322,                 172,+5.290844E-005,+3.343555E-006,   +100.000000,          0,  +5.5229426E004,   4,+5.290844E-005,+3.343555E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS12C
                  SDSSJ1028+0746,    +157.1393988,      +7.7719322,                 172,+4.658357E-005,+4.083988E-006,   +100.000000,          0,  +5.4888415E004,   5,+4.658357E-005,+4.083988E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDSSJ1028+0746,    +157.1393988,      +7.7719322,                 172,+5.935455E-005,+4.310239E-006,   +100.000000,          0,  +5.5229439E004,   5,+5.935455E-005,+4.310239E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS12C
                  SDSSJ0846+0800,    +131.6160038,      +8.0143655,                 129,+4.608257E-005,+1.687245E-006,   +100.000000,          0,  +5.4120465E004,   2,+4.608257E-005,+1.687245E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS10B
                  SDSSJ0846+0800,    +131.6160038,      +8.0143655,                 129,+5.352877E-005,+2.226295E-006,   +100.000000,          0,  +5.4100521E004,   3,+5.352877E-005,+2.226295E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS10B
                  SDSSJ0846+0800,    +131.6160038,      +8.0143655,                 129,+5.176222E-005,+4.040230E-006,   +100.000000,          0,  +5.6217620E004,   3,+5.176222E-005,+4.040230E-006,   +100.000000,          0,                                             U/UKIDSS/LAS_J2_12A
                  SDSSJ0846+0800,    +131.6160038,      +8.0143655,                 129,+6.565448E-005,+2.995290E-006,   +100.000000,          0,  +5.4120420E004,   4,+6.565448E-005,+2.995290E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS10B
                  SDSSJ0846+0800,    +131.6160038,      +8.0143655,                 129,+6.565448E-005,+2.995290E-006,   +100.000000,          0,  +5.4120421E004,   4,+5.429883E-005,+2.872777E-006, +0.000000E000,    4194368,                                                 U/UKIDSS/LAS10B
                  SDSSJ0846+0800,    +131.6160038,      +8.0143655,                 129,+6.427827E-005,+3.469970E-006,   +100.000000,          0,  +5.4101448E004,   5,+6.427827E-005,+3.469970E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS10B
                  SDSSJ0846+0800,    +131.6160038,      +8.0143655,                 129,+6.427827E-005,+3.469970E-006,   +100.000000,          0,  +5.4101449E004,   5,+7.992046E-005,+3.409004E-006, +0.000000E000,    4194304,                                                 U/UKIDSS/LAS10B
                  SDUVJ1134+0828,    +173.5592917,      +8.4814722,                 201,+2.844875E-005,+1.450184E-006,   +100.000000,          0,  +5.4879582E004,   2,+2.844875E-005,+1.450184E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDUVJ1134+0828,    +173.5592917,      +8.4814722,                 201,+3.021892E-005,+2.490642E-006,   +100.000000,          0,  +5.6063388E004,   2,+3.021892E-005,+2.490642E-006,   +100.000000,          0,                                               U/UKIDSS/LAS_P12A
                  SDUVJ1134+0828,    +173.5592917,      +8.4814722,                 201,+2.495457E-005,+1.696790E-006,   +100.000000,          0,  +5.4879598E004,   3,+2.495457E-005,+1.696790E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDUVJ1134+0828,    +173.5592917,      +8.4814722,                 201,+2.846254E-005,+3.135249E-006,   +100.000000,          0,  +5.5948595E004,   3,+2.846254E-005,+3.135249E-006,   +100.000000,          0,                                             U/UKIDSS/LAS_J2_12A
                  SDUVJ1134+0828,    +173.5592917,      +8.4814722,                 201,+3.593794E-005,+3.887510E-006,   +100.000000,          0,  +5.6063401E004,   3,+3.593794E-005,+3.887510E-006,   +100.000000,          0,                                               U/UKIDSS/LAS_P12A
                  SDUVJ1134+0828,    +173.5592917,      +8.4814722,                 201,+3.999305E-005,+2.533412E-006,   +100.000000,          0,  +5.4877512E004,   4,+3.999305E-005,+2.533412E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDUVJ1134+0828,    +173.5592917,      +8.4814722,                 201,+3.488274E-005,+5.537924E-006,   +100.000000,          0,  +5.6039323E004,   4,+3.488274E-005,+5.537924E-006,   +100.000000,          0,                                               U/UKIDSS/LAS_P12A
                  SDUVJ1134+0828,    +173.5592917,      +8.4814722,                 201,+4.534001E-005,+2.626243E-006,   +100.000000,          0,  +5.4877529E004,   5,+4.534001E-005,+2.626243E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDSSJ1524+0816,    +231.0170833,      +8.2775833,                 315,+1.883922E-005,+2.366243E-006,   +100.000000,          0,  +5.3919312E004,   2,+1.883922E-005,+2.366243E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS2B
                  SDSSJ1524+0816,    +231.0170833,      +8.2775833,                 315,+2.079722E-005,+2.836081E-006,   +100.000000,          0,  +5.3919328E004,   3,+2.079722E-005,+2.836081E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS2B
                  SDSSJ1524+0816,    +231.0170833,      +8.2775833,                 315,+2.328525E-005,+2.968489E-006,   +100.000000,          0,  +5.5961670E004,   3,+2.328525E-005,+2.968489E-006,   +100.000000,          0,                                             U/UKIDSS/LAS_J2_12A
                  SDSSJ1524+0816,    +231.0170833,      +8.2775833,                 315,+2.626886E-005,+3.543126E-006,   +100.000000,          0,  +5.3919392E004,   4,+2.626886E-005,+3.543126E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS2B
                  SDSSJ1524+0816,    +231.0170833,      +8.2775833,                 315,+3.253634E-005,+1.838130E-006,   +100.000000,          0,  +5.3875486E004,   5,+3.253634E-005,+1.838130E-006,   +100.000000,          0,                                                        U/06A/10
                  SDSSJ1524+0816,    +231.0170833,      +8.2775833,                 315,+2.770907E-005,+4.234073E-006,   +100.000000,          0,  +5.3919408E004,   5,+2.770907E-005,+4.234073E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS2B
            PSOJ210.8297+09.0474,    +210.8297035,      +9.0474981,                 272,+2.733137E-005,+2.387677E-006,   +100.000000,          0,  +5.4156548E004,   2,+2.733137E-005,+2.387677E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS2C
            PSOJ210.8297+09.0474,    +210.8297035,      +9.0474981,                 272,+3.254276E-005,+2.411994E-006,   +100.000000,          0,  +5.4156563E004,   3,+3.254276E-005,+2.411994E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS2C
            PSOJ210.8297+09.0474,    +210.8297035,      +9.0474981,                 272,+3.221622E-005,+6.663732E-007,   +600.000000,          0,  +5.5719369E004,   3,+2.954254E-005,+1.612420E-006,   +100.000000,          0,                                                        U/11A/K2
            PSOJ210.8297+09.0474,    +210.8297035,      +9.0474981,                 272,+3.221622E-005,+6.663732E-007,   +600.000000,          0,  +5.5719372E004,   3,+3.402985E-005,+1.647206E-006,   +100.000000,          0,                                                        U/11A/K2
            PSOJ210.8297+09.0474,    +210.8297035,      +9.0474981,                 272,+3.221622E-005,+6.663732E-007,   +600.000000,          0,  +5.5719374E004,   3,+2.956833E-005,+1.594106E-006,   +100.000000,          0,                                                        U/11A/K2
            PSOJ210.8297+09.0474,    +210.8297035,      +9.0474981,                 272,+3.221622E-005,+6.663732E-007,   +600.000000,          0,  +5.5719377E004,   3,+3.124446E-005,+1.648609E-006,   +100.000000,          0,                                                        U/11A/K2
            PSOJ210.8297+09.0474,    +210.8297035,      +9.0474981,                 272,+3.221622E-005,+6.663732E-007,   +600.000000,          0,  +5.5719380E004,   3,+3.645261E-005,+1.663616E-006,   +100.000000,          0,                                                        U/11A/K2
            PSOJ210.8297+09.0474,    +210.8297035,      +9.0474981,                 272,+3.221622E-005,+6.663732E-007,   +600.000000,          0,  +5.5719383E004,   3,+3.282463E-005,+1.630765E-006,   +100.000000,          0,                                                        U/11A/K2
            PSOJ210.8297+09.0474,    +210.8297035,      +9.0474981,                 272,+4.581157E-005,+3.282696E-006,   +100.000000,          0,  +5.6013517E004,   3,+4.581157E-005,+3.282696E-006,   +100.000000,          0,                                             U/UKIDSS/LAS_J2_12A
            PSOJ210.8297+09.0474,    +210.8297035,      +9.0474981,                 272,+3.868144E-005,+2.489733E-006,   +100.000000,          0,  +5.4161546E004,   4,+3.868144E-005,+2.489733E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS2C
            PSOJ210.8297+09.0474,    +210.8297035,      +9.0474981,                 272,+4.239695E-005,+3.168763E-006,   +100.000000,          0,  +5.4161529E004,   5,+4.239695E-005,+3.168763E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS2C
                  SDUVJ2330+0957,    +352.5362917,      +9.9621389,                 416,+4.348136E-005,+2.075330E-006,   +200.000000,          0,  +5.5074380E004,   2,+4.334220E-005,+2.705796E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                  SDUVJ2330+0957,    +352.5362917,      +9.9621389,                 416,+4.348136E-005,+2.075330E-006,   +200.000000,          0,  +5.5074381E004,   2,+4.368020E-005,+3.234345E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                  SDUVJ2330+0957,    +352.5362917,      +9.9621389,                 416,+4.777282E-005,+2.856646E-006,   +200.000000,          0,  +5.5074394E004,   3,+4.821922E-005,+3.714174E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                  SDUVJ2330+0957,    +352.5362917,      +9.9621389,                 416,+4.777282E-005,+2.856646E-006,   +200.000000,          0,  +5.5074395E004,   3,+4.712634E-005,+4.469766E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                  SDUVJ2330+0957,    +352.5362917,      +9.9621389,                 416,+7.818320E-005,+3.994014E-006,   +200.000000,          0,  +5.5130312E004,   4,+8.248023E-005,+5.253203E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                  SDUVJ2330+0957,    +352.5362917,      +9.9621389,                 416,+7.818320E-005,+3.994014E-006,   +200.000000,          0,  +5.5130313E004,   4,+7.229632E-005,+6.148692E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                  SDUVJ2330+0957,    +352.5362917,      +9.9621389,                 416,+7.982324E-005,+3.464816E-006,   +200.000000,          0,  +5.5130327E004,   5,+7.809244E-005,+4.600579E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                  SDUVJ2330+0957,    +352.5362917,      +9.9621389,                 416,+7.982324E-005,+3.464816E-006,   +200.000000,          0,  +5.5130328E004,   5,+8.209150E-005,+5.266669E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                SDWISEJ0747+1153,    +116.9549166,     +11.8979055,                 109,     +0.000217,+3.946063E-006,   +100.000000,          0,  +5.6296473E004,   3,     +0.000217,+3.946063E-006,   +100.000000,          0,                                                    U/UHS/UHSJ07
                SDWISEJ0747+1153,    +116.9549166,     +11.8979055,                 109,     +0.000217,+3.946063E-006,   +100.000000,          0,  +5.6296475E004,   3,     +0.000191,+3.585709E-006, +0.000000E000,    4194368,                                                    U/UHS/UHSJ07
                  SDSSJ1411+1217,    +212.7970333,     +12.2936897,                 278,+3.415282E-005,+1.761257E-006,   +200.000000,          0,  +5.3469473E004,   2,+3.516090E-005,+2.425142E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS_SV
                  SDSSJ1411+1217,    +212.7970333,     +12.2936897,                 278,+3.415282E-005,+1.761257E-006,   +200.000000,          0,  +5.3473447E004,   2,+3.302768E-005,+2.562084E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS_SV
                  SDSSJ1411+1217,    +212.7970333,     +12.2936897,                 278,+3.320136E-005,+1.677058E-006,   +100.000000,          0,  +5.4212415E004,   2,+3.320136E-005,+1.677058E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS2C
                  SDSSJ1411+1217,    +212.7970333,     +12.2936897,                 278,+3.295538E-005,+3.107424E-006,   +100.000000,          0,  +5.3469478E004,   3,+3.295538E-005,+3.107424E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS_SV
                  SDSSJ1411+1217,    +212.7970333,     +12.2936897,                 278,+3.336451E-005,+3.371354E-006,   +100.000000,          0,  +5.3721624E004,   3,+3.336451E-005,+3.371354E-006,   +100.000000,          0,                                                        U/05B/J1
                  SDSSJ1411+1217,    +212.7970333,     +12.2936897,                 278,+3.124655E-005,+2.171431E-006,   +100.000000,          0,  +5.4212431E004,   3,+3.124655E-005,+2.171431E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS2C
                  SDSSJ1411+1217,    +212.7970333,     +12.2936897,                 278,+4.065783E-005,+3.160126E-006,   +100.000000,          0,  +5.6017489E004,   3,+4.065783E-005,+3.160126E-006,   +100.000000,          0,                                             U/UKIDSS/LAS_J2_12A
                  SDSSJ1411+1217,    +212.7970333,     +12.2936897,                 278,+4.894203E-005,+3.728701E-006,   +100.000000,          0,  +5.3469482E004,   4,+4.894203E-005,+3.728701E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS_SV
                  SDSSJ1411+1217,    +212.7970333,     +12.2936897,                 278,+5.005738E-005,+2.991775E-006,   +100.000000,          0,  +5.4207531E004,   4,+5.005738E-005,+2.991775E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS2C
                  SDSSJ1411+1217,    +212.7970333,     +12.2936897,                 278,+5.564619E-005,+4.629640E-006,   +100.000000,          0,  +5.3469486E004,   5,+5.564619E-005,+4.629640E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS_SV
                  SDSSJ1411+1217,    +212.7970333,     +12.2936897,                 278,+6.576467E-005,+3.407138E-006,   +100.000000,          0,  +5.4207514E004,   5,+6.576467E-005,+3.407138E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS2C
                  SDSSJ0842+1218,    +130.6226384,     +12.3140508,                 126,+4.687672E-005,+4.114662E-006,   +100.000000,          0,  +5.6332412E004,   3,+4.687672E-005,+4.114662E-006,   +100.000000,          0,                                                    U/UHS/UHSJ08
                  SDSSJ0842+1218,    +130.6226384,     +12.3140508,                 126,+6.427040E-005,+5.612543E-006,   +100.000000,          0,  +5.7404492E004,   5,+6.427040E-005,+5.612543E-006,   +100.000000,          0,                                                      U/15B/NA04
                  SDSSJ0824+1302,    +126.2250634,     +13.0380490,                 114,+6.558120E-005,+2.952029E-006,   +100.000000,          0,  +5.6313455E004,   3,+5.611863E-005,+2.993219E-006, +0.000000E000,    4194304,                                                    U/UHS/UHSJ08
                  SDSSJ0824+1302,    +126.2250634,     +13.0380490,                 114,+6.558120E-005,+2.952029E-006,   +100.000000,          0,  +5.6313455E004,   3,+6.558120E-005,+2.952029E-006,   +100.000000,          0,                                                    U/UHS/UHSJ08
                  SDSSJ1122+1342,    +170.7085131,     +13.7101246,                 193,+2.031367E-005,+2.154597E-006,   +100.000000,          0,  +5.5237464E004,   2,+2.031367E-005,+2.154597E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDSSJ1122+1342,    +170.7085131,     +13.7101246,                 193,+1.365837E-005,+2.827280E-006,   +100.000000,          0,  +5.5237479E004,   3,+1.365837E-005,+2.827280E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDSSJ1122+1342,    +170.7085131,     +13.7101246,                 193,+1.344006E-005,+9.491503E-007,   +100.000000,          0,  +5.6399301E004,   3,+1.344006E-005,+9.491503E-007,   +100.000000,          0,                                                        U/13A/K1
                  SDSSJ1122+1342,    +170.7085131,     +13.7101246,                 193,+2.161307E-005,+4.507702E-006,   +100.000000,          0,  +5.5239381E004,   4,+2.161307E-005,+4.507702E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDSSJ1122+1342,    +170.7085131,     +13.7101246,                 193,+1.913576E-005,+7.885017E-007,   +200.000000,          0,  +5.6400363E004,   4,+1.993244E-005,+1.134207E-006,   +100.000000,          0,                                                        U/13A/K1
                  SDSSJ1122+1342,    +170.7085131,     +13.7101246,                 193,+1.913576E-005,+7.885017E-007,   +200.000000,          0,  +5.6400414E004,   4,+1.839057E-005,+1.096946E-006,   +100.000000,          0,                                                        U/13A/K1
                  SDSSJ1122+1342,    +170.7085131,     +13.7101246,                 193,+2.112239E-005,+4.309533E-006,   +100.000000,          0,  +5.5239394E004,   5,+2.112239E-005,+4.309533E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDSSJ1122+1342,    +170.7085131,     +13.7101246,                 193,+2.308757E-005,+8.093003E-007,   +200.000000,          0,  +5.6403271E004,   5,+2.242787E-005,+1.135354E-006,   +100.000000,          0,                                                        U/13A/K1
                  SDSSJ1122+1342,    +170.7085131,     +13.7101246,                 193,+2.308757E-005,+8.093003E-007,   +200.000000,          0,  +5.6403380E004,   5,+2.376903E-005,+1.153919E-006,   +100.000000,          0,                                                        U/13A/K1
                  SDUVJ1133+1603,    +173.2865833,     +16.0654722,                 200,+4.686185E-005,+2.295274E-006,   +100.000000,          0,  +5.5241447E004,   2,+4.686185E-005,+2.295274E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDUVJ1133+1603,    +173.2865833,     +16.0654722,                 200,+4.594695E-005,+3.342203E-006,   +100.000000,          0,  +5.5241462E004,   3,+4.594695E-005,+3.342203E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDUVJ1133+1603,    +173.2865833,     +16.0654722,                 200,+3.936186E-005,+3.652282E-006,   +100.000000,          0,  +5.6408352E004,   3,+3.936186E-005,+3.652282E-006,   +100.000000,          0,                                                    U/UHS/UHSJ11
                  SDUVJ1133+1603,    +173.2865833,     +16.0654722,                 200,+5.110729E-005,+3.477780E-006,   +100.000000,          0,  +5.5244478E004,   4,+5.110729E-005,+3.477780E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
                  SDUVJ1133+1603,    +173.2865833,     +16.0654722,                 200,+5.906032E-005,+4.225691E-006,   +100.000000,          0,  +5.5244493E004,   5,+5.906032E-005,+4.225691E-006,   +100.000000,          0,                                                 U/UKIDSS/LAS13C
            PSOJ235.9450+17.0079,    +235.9450668,     +17.0079059,                 319,+3.464187E-005,+3.693231E-006,   +100.000000,          0,  +5.6442541E004,   3,+3.464187E-005,+3.693231E-006,   +100.000000,          0,                                                    U/UHS/UHSJ15
            PSOJ236.2912+16.6088,    +236.2912415,     +16.6088634,                 321,+2.414315E-005,+3.319807E-006,   +100.000000,          0,  +5.6468410E004,   3,+2.414315E-005,+3.319807E-006,   +100.000000,          0,                                                    U/UHS/UHSJ15
                SDWISEJ0306+1853,     +46.6771250,     +18.8877361,                  81,     +0.000379,+1.886243E-006,   +200.000000,          0,  +5.5530401E004,   1,     +0.000378,+2.708766E-006,   +100.000000,          0,                                                        U/10B/K2
                SDWISEJ0306+1853,     +46.6771250,     +18.8877361,                  81,     +0.000379,+1.886243E-006,   +200.000000,          0,  +5.5530412E004,   1,     +0.000379,+2.628162E-006,   +100.000000,          0,                                                        U/10B/K2
                SDWISEJ0306+1853,     +46.6771250,     +18.8877361,                  81,     +0.000510,+2.987710E-006,   +200.000000,          0,  +5.5530406E004,   3,     +0.000518,+3.623063E-006,   +100.000000,          0,                                                        U/10B/K2
                SDWISEJ0306+1853,     +46.6771250,     +18.8877361,                  81,     +0.000510,+2.987710E-006,   +200.000000,          0,  +5.5530417E004,   3,     +0.000496,+5.281787E-006,   +100.000000,          0,                                                        U/10B/K2
                SDWISEJ0306+1853,     +46.6771250,     +18.8877361,                  81,     +0.000521,+5.089224E-006,   +100.000000,          0,  +5.6625522E004,   3,     +0.000521,+5.089224E-006,   +100.000000,          0,                                                    U/UHS/UHSJ03
            PSOJ261.0364+19.0286,    +261.0364292,     +19.0286444,                 347,+1.462440E-005,+2.887815E-006,   +100.000000,          0,  +5.6421574E004,   3,+1.462440E-005,+2.887815E-006,   +100.000000,          0,                                                    U/UHS/UHSJ17
            PSOJ261.0364+19.0286,    +261.0364292,     +19.0286444,                 347,+1.940242E-005,+4.867292E-006,   +200.000000,          0,  +5.7152451E004,   3,+1.860183E-005,+7.384726E-006,   +100.000000,          0,                                                     U/15A/H10A2
            PSOJ261.0364+19.0286,    +261.0364292,     +19.0286444,                 347,+1.940242E-005,+4.867292E-006,   +200.000000,          0,  +5.7153418E004,   3,+2.001735E-005,+6.472006E-006,   +100.000000,          0,                                                     U/15A/H10A2
            PSOJ261.0364+19.0286,    +261.0364292,     +19.0286444,                 347,+2.651295E-005,+9.468203E-006,   +100.000000,          0,  +5.7156602E004,   4,+2.651295E-005,+9.468203E-006,   +100.000000,          0,                                                     U/15A/H10A2
            PSOJ261.0364+19.0286,    +261.0364292,     +19.0286444,                 347,+2.936226E-005,+4.208478E-006,   +200.000000,          0,  +5.7152458E004,   5,+2.562964E-005,+5.727772E-006,   +100.000000,          0,                                                     U/15A/H10A2
            PSOJ261.0364+19.0286,    +261.0364292,     +19.0286444,                 347,+2.936226E-005,+4.208478E-006,   +200.000000,          0,  +5.7153423E004,   5,+3.374151E-005,+6.204099E-006,   +100.000000,          0,                                                     U/15A/H10A2
                  SDSSJ1154+2333,    +178.5829944,     +23.5659084,                 219,+3.383113E-005,+1.037511E-006,   +600.000000,          0,  +5.4231350E004,   3,+2.709012E-005,+5.317288E-006,   +100.000000,          0,                                                     U/SERV/1737
                  SDSSJ1154+2333,    +178.5829944,     +23.5659084,                 219,+3.383113E-005,+1.037511E-006,   +600.000000,          0,  +5.4231353E004,   3,+2.721542E-005,+3.817401E-006,   +100.000000,          0,                                                     U/SERV/1737
                  SDSSJ1154+2333,    +178.5829944,     +23.5659084,                 219,+3.383113E-005,+1.037511E-006,   +600.000000,          0,  +5.4231356E004,   3,+4.051917E-005,+4.777058E-006,   +100.000000,          0,                                                     U/SERV/1737
                  SDSSJ1154+2333,    +178.5829944,     +23.5659084,                 219,+3.383113E-005,+1.037511E-006,   +600.000000,          0,  +5.4237399E004,   3,+3.287726E-005,+2.107758E-006,   +100.000000,          0,                                                     U/SERV/1737
                  SDSSJ1154+2333,    +178.5829944,     +23.5659084,                 219,+3.383113E-005,+1.037511E-006,   +600.000000,          0,  +5.4237401E004,   3,+3.498291E-005,+1.910047E-006,   +100.000000,          0,                                                     U/SERV/1737
                  SDSSJ1154+2333,    +178.5829944,     +23.5659084,                 219,+3.383113E-005,+1.037511E-006,   +600.000000,          0,  +5.4237404E004,   3,+3.488907E-005,+1.883133E-006,   +100.000000,          0,                                                     U/SERV/1737
                  SDSSJ1154+2333,    +178.5829944,     +23.5659084,                 219,+3.377711E-005,+6.795307E-007,   +100.000000,          0,  +5.5214487E004,   3,+3.377711E-005,+6.795307E-007,   +100.000000,          0,                                                       U/09B/H15
                  SDSSJ1154+2333,    +178.5829944,     +23.5659084,                 219,+3.954543E-005,+3.733206E-006,   +100.000000,          0,  +5.6419325E004,   3,+3.954543E-005,+3.733206E-006,   +100.000000,          0,                                                    U/UHS/UHSJ11
