abcd count        RA           Dec   redshift  unW1_mag unW1_magerr    unW1_snr     unW2_mag unW2_magerr    unW2_snr
A, 244  179.45160964    6.61998161   5.14      16.97297     0.05187    20.43479     16.41071     0.11784     8.72267
D, 245  180.26258330    1.56566667   6.06     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 246  180.53242178   32.59410995   5.26      15.98508     0.01957    54.96760     15.26325     0.03769    28.30952
D, 247  180.69320830   -0.95047222   5.93     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 248  181.17389474   -0.36378588   5.09      16.18402     0.02651    40.45644     15.29066     0.04655    22.82870
A, 249  181.27124170   -0.00776944   6.75      17.45337     0.07611    13.77102     16.78137     0.16472     6.10401
A, 250  181.90599880    6.50284332   6.04      17.14512     0.06093    17.32400     16.39494     0.12002     8.55577
D, 251  181.97558330   -0.09813889   6.01     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
B, 252  182.09924999    0.17436111   5.27      17.91141     0.11635     8.84039    -99.99900    -9.99000   -99.99900
A, 253  182.21944502   21.17610232   5.06      16.07322     0.02197    48.92593     15.42558     0.04584    23.19094
B, 254  182.24679167   -2.00966667   6.20      18.15946     0.13795     7.38116    -99.99900    -9.99000   -99.99900
B, 255  182.34995830   -0.11291670   5.86      17.43582     0.07550    13.88727    -99.99900    -9.99000   -99.99900
A, 256  182.46970927   18.52978084   5.15      16.28260     0.02728    39.30269     15.68744     0.05916    17.85701
A, 257  183.11242083    5.09263611   6.44      16.96398     0.04960    21.39207     16.42154     0.12197     8.41119
A, 258  183.29919000  -12.76762400   5.86      16.26430     0.02880    37.20678     15.86220     0.07548    13.89114
